fecha,geografia,variable,valor,unidad,fuente
2023-03-26,Cauca,temp_max,19.9,°C,open-meteo
2023-03-26,Cauca,temp_min,13.0,°C,open-meteo
2023-03-26,Huila,precipitacion,7.6,mm,open-meteo
2023-03-26,Huila,temp_max,24.1,°C,open-meteo
2023-03-26,Huila,temp_min,15.4,°C,open-meteo
2023-03-26,Nariño,precipitacion,4.9,mm,open-meteo
2023-03-26,Nariño,temp_max,20.2,°C,open-meteo
2023-03-26,Nariño,temp_min,14.4,°C,open-meteo
2023-03-26,Quindío,precipitacion,24.7,mm,open-meteo
2023-03-26,Quindío,temp_max,20.8,°C,open-meteo
2023-03-26,Quindío,temp_min,15.3,°C,open-meteo
2023-03-26,Risaralda,precipitacion,3.8,mm,open-meteo
2023-03-26,Risaralda,temp_max,23.1,°C,open-meteo
2023-03-26,Risaralda,temp_min,14.6,°C,open-meteo
2023-03-26,Tolima,precipitacion,14.5,mm,open-meteo
2023-03-26,Tolima,temp_max,21.7,°C,open-meteo
2023-03-26,Tolima,temp_min,13.2,°C,open-meteo
2023-03-27,Antioquia,precipitacion,8.8,mm,open-meteo
2023-03-27,Antioquia,temp_max,24.9,°C,open-meteo
2023-03-27,Antioquia,temp_min,15.6,°C,open-meteo
2023-03-27,COLOMBIA,fx_usd_local,4752.6201171875,COP/USD,yfinance
2023-03-27,COLOMBIA,precio_interno_referencia,1955000.0,COP/carga_125kg,FNC
2023-03-27,Caldas,precipitacion,21.6,mm,open-meteo
2023-03-27,Caldas,temp_max,18.1,°C,open-meteo
2023-03-27,Caldas,temp_min,10.2,°C,open-meteo
2023-03-27,Cauca,precipitacion,1.6,mm,open-meteo
2023-03-27,Cauca,temp_max,19.3,°C,open-meteo
2023-03-27,Cauca,temp_min,13.8,°C,open-meteo
2023-03-27,GLOBAL,precio_cafe_arabica,176.89999389648438,USc/lb,yfinance
2023-03-27,Huila,precipitacion,11.2,mm,open-meteo
2023-03-27,Huila,temp_max,23.2,°C,open-meteo
2023-03-27,Huila,temp_min,12.9,°C,open-meteo
2023-03-27,Nariño,precipitacion,2.5,mm,open-meteo
2023-03-27,Nariño,temp_max,20.0,°C,open-meteo
2023-03-27,Nariño,temp_min,13.4,°C,open-meteo
2023-03-27,Quindío,precipitacion,29.4,mm,open-meteo
2023-03-27,Quindío,temp_max,20.9,°C,open-meteo
2023-03-27,Quindío,temp_min,14.8,°C,open-meteo
2023-03-27,Risaralda,precipitacion,11.8,mm,open-meteo
2023-03-27,Risaralda,temp_max,23.9,°C,open-meteo
2023-03-27,Risaralda,temp_min,13.8,°C,open-meteo
2023-03-27,Tolima,precipitacion,9.7,mm,open-meteo
2023-03-27,Tolima,temp_max,21.4,°C,open-meteo
2023-03-27,Tolima,temp_min,12.6,°C,open-meteo
2023-03-28,Antioquia,precipitacion,2.0,mm,open-meteo
2023-03-28,Antioquia,temp_max,26.9,°C,open-meteo
2023-03-28,Antioquia,temp_min,16.3,°C,open-meteo
2023-03-28,COLOMBIA,fx_usd_local,4675.25,COP/USD,yfinance
2023-03-28,COLOMBIA,precio_interno_referencia,1925000.0,COP/carga_125kg,FNC
2023-03-28,Caldas,precipitacion,27.3,mm,open-meteo
2023-03-28,Caldas,temp_max,18.8,°C,open-meteo
2023-03-28,Caldas,temp_min,10.9,°C,open-meteo
2023-03-28,Cauca,precipitacion,15.9,mm,open-meteo
2023-03-28,Cauca,temp_max,22.5,°C,open-meteo
2023-03-28,Cauca,temp_min,13.1,°C,open-meteo
2023-03-28,GLOBAL,precio_cafe_arabica,173.75,USc/lb,yfinance
2023-03-28,Huila,precipitacion,1.3,mm,open-meteo
2023-03-28,Huila,temp_max,24.7,°C,open-meteo
2023-03-28,Huila,temp_min,12.9,°C,open-meteo
2023-03-28,Nariño,precipitacion,0.8,mm,open-meteo
2023-03-28,Nariño,temp_max,21.0,°C,open-meteo
2023-03-28,Nariño,temp_min,13.2,°C,open-meteo
2023-03-28,Quindío,precipitacion,26.1,mm,open-meteo
2023-03-28,Quindío,temp_max,21.6,°C,open-meteo
2023-03-28,Quindío,temp_min,15.1,°C,open-meteo
2023-03-28,Risaralda,precipitacion,16.5,mm,open-meteo
2023-03-28,Risaralda,temp_max,24.7,°C,open-meteo
2023-03-28,Risaralda,temp_min,14.4,°C,open-meteo
2023-03-28,Tolima,precipitacion,6.8,mm,open-meteo
2023-03-28,Tolima,temp_max,22.4,°C,open-meteo
2023-03-28,Tolima,temp_min,14.2,°C,open-meteo
2023-03-29,Antioquia,precipitacion,4.8,mm,open-meteo
2023-03-29,Antioquia,temp_max,25.1,°C,open-meteo
2023-03-29,Antioquia,temp_min,15.9,°C,open-meteo
2023-03-29,COLOMBIA,fx_usd_local,4658.52978515625,COP/USD,yfinance
2023-03-29,COLOMBIA,precio_interno_referencia,1860000.0,COP/carga_125kg,FNC
2023-03-29,Caldas,precipitacion,25.8,mm,open-meteo
2023-03-29,Caldas,temp_max,18.1,°C,open-meteo
2023-03-29,Caldas,temp_min,10.3,°C,open-meteo
2023-03-29,Cauca,precipitacion,9.1,mm,open-meteo
2023-03-29,Cauca,temp_max,20.8,°C,open-meteo
2023-03-29,Cauca,temp_min,13.4,°C,open-meteo
2023-03-29,GLOBAL,precio_cafe_arabica,169.6999969482422,USc/lb,yfinance
2023-03-29,Huila,precipitacion,22.1,mm,open-meteo
2023-03-29,Huila,temp_max,23.8,°C,open-meteo
2023-03-29,Huila,temp_min,13.9,°C,open-meteo
2023-03-29,Nariño,precipitacion,1.8,mm,open-meteo
2023-03-29,Nariño,temp_max,19.0,°C,open-meteo
2023-03-29,Nariño,temp_min,13.4,°C,open-meteo
2023-03-29,Quindío,precipitacion,14.6,mm,open-meteo
2023-03-29,Quindío,temp_max,22.0,°C,open-meteo
2023-03-29,Quindío,temp_min,14.8,°C,open-meteo
2023-03-29,Risaralda,precipitacion,5.4,mm,open-meteo
2023-03-29,Risaralda,temp_max,23.2,°C,open-meteo
2023-03-29,Risaralda,temp_min,15.4,°C,open-meteo
2023-03-29,Tolima,precipitacion,7.2,mm,open-meteo
2023-03-29,Tolima,temp_max,20.7,°C,open-meteo
2023-03-29,Tolima,temp_min,13.1,°C,open-meteo
2023-03-30,Antioquia,precipitacion,5.7,mm,open-meteo
2023-03-30,Antioquia,temp_max,27.2,°C,open-meteo
2023-03-30,Antioquia,temp_min,16.6,°C,open-meteo
2023-03-30,COLOMBIA,fx_usd_local,4634.25,COP/USD,yfinance
2023-03-30,COLOMBIA,precio_interno_referencia,1872000.0,COP/carga_125kg,FNC
2023-03-30,Caldas,precipitacion,25.3,mm,open-meteo
2023-03-30,Caldas,temp_max,19.0,°C,open-meteo
2023-03-30,Caldas,temp_min,10.6,°C,open-meteo
2023-03-30,Cauca,precipitacion,5.0,mm,open-meteo
2023-03-30,Cauca,temp_max,20.7,°C,open-meteo
2023-03-30,Cauca,temp_min,13.4,°C,open-meteo
2023-03-30,GLOBAL,precio_cafe_arabica,169.8000030517578,USc/lb,yfinance
2023-03-30,Huila,precipitacion,2.2,mm,open-meteo
2023-03-30,Huila,temp_max,25.8,°C,open-meteo
2023-03-30,Huila,temp_min,12.9,°C,open-meteo
2023-03-30,Nariño,precipitacion,5.9,mm,open-meteo
2023-03-30,Nariño,temp_max,21.3,°C,open-meteo
2023-03-30,Nariño,temp_min,13.8,°C,open-meteo
2023-03-30,Quindío,precipitacion,15.6,mm,open-meteo
2023-03-30,Quindío,temp_max,22.0,°C,open-meteo
2023-03-30,Quindío,temp_min,14.9,°C,open-meteo
2023-03-30,Risaralda,precipitacion,7.7,mm,open-meteo
2023-03-30,Risaralda,temp_max,25.1,°C,open-meteo
2023-03-30,Risaralda,temp_min,15.2,°C,open-meteo
2023-03-30,Tolima,precipitacion,25.9,mm,open-meteo
2023-03-30,Tolima,temp_max,22.1,°C,open-meteo
2023-03-30,Tolima,temp_min,13.4,°C,open-meteo
2023-03-31,Antioquia,precipitacion,8.9,mm,open-meteo
2023-03-31,Antioquia,temp_max,25.2,°C,open-meteo
2023-03-31,Antioquia,temp_min,17.1,°C,open-meteo
2023-03-31,COLOMBIA,fx_usd_local,4643.25,COP/USD,yfinance
2023-03-31,COLOMBIA,precio_interno_referencia,1882000.0,COP/carga_125kg,FNC
2023-03-31,Caldas,precipitacion,22.9,mm,open-meteo
2023-03-31,Caldas,temp_max,18.6,°C,open-meteo
2023-03-31,Caldas,temp_min,10.2,°C,open-meteo
2023-03-31,Cauca,precipitacion,7.2,mm,open-meteo
2023-03-31,Cauca,temp_max,19.6,°C,open-meteo
2023-03-31,Cauca,temp_min,14.4,°C,open-meteo
2023-03-31,GLOBAL,precio_cafe_arabica,170.5,USc/lb,yfinance
2023-03-31,Huila,precipitacion,14.8,mm,open-meteo
2023-03-31,Huila,temp_max,24.9,°C,open-meteo
2023-03-31,Huila,temp_min,13.5,°C,open-meteo
2023-03-31,Nariño,precipitacion,9.3,mm,open-meteo
2023-03-31,Nariño,temp_max,19.6,°C,open-meteo
2023-03-31,Nariño,temp_min,14.1,°C,open-meteo
2023-03-31,Quindío,precipitacion,43.5,mm,open-meteo
2023-03-31,Quindío,temp_max,20.9,°C,open-meteo
2023-03-31,Quindío,temp_min,14.8,°C,open-meteo
2023-03-31,Risaralda,precipitacion,16.3,mm,open-meteo
2023-03-31,Risaralda,temp_max,24.4,°C,open-meteo
2023-03-31,Risaralda,temp_min,15.4,°C,open-meteo
2023-03-31,Tolima,precipitacion,33.2,mm,open-meteo
2023-03-31,Tolima,temp_max,22.9,°C,open-meteo
2023-03-31,Tolima,temp_min,13.0,°C,open-meteo
2023-04-01,Antioquia,precipitacion,26.9,mm,open-meteo
2023-04-01,Antioquia,temp_max,25.0,°C,open-meteo
2023-04-01,Antioquia,temp_min,15.2,°C,open-meteo
2023-04-01,COLOMBIA,precio_interno_referencia,1882000.0,COP/carga_125kg,FNC
2023-04-01,Caldas,precipitacion,29.4,mm,open-meteo
2023-04-01,Caldas,temp_max,18.5,°C,open-meteo
2023-04-01,Caldas,temp_min,10.4,°C,open-meteo
2023-04-01,Cauca,precipitacion,2.2,mm,open-meteo
2023-04-01,Cauca,temp_max,19.8,°C,open-meteo
2023-04-01,Cauca,temp_min,14.5,°C,open-meteo
2023-04-01,Huila,precipitacion,17.3,mm,open-meteo
2023-04-01,Huila,temp_max,25.0,°C,open-meteo
2023-04-01,Huila,temp_min,15.8,°C,open-meteo
2023-04-01,Nariño,precipitacion,2.1,mm,open-meteo
2023-04-01,Nariño,temp_max,20.0,°C,open-meteo
2023-04-01,Nariño,temp_min,14.3,°C,open-meteo
2023-04-01,Quindío,precipitacion,23.0,mm,open-meteo
2023-04-01,Quindío,temp_max,21.0,°C,open-meteo
2023-04-01,Quindío,temp_min,15.8,°C,open-meteo
2023-04-01,Risaralda,precipitacion,8.5,mm,open-meteo
2023-04-01,Risaralda,temp_max,24.0,°C,open-meteo
2023-04-01,Risaralda,temp_min,15.0,°C,open-meteo
2023-04-01,Tolima,precipitacion,24.9,mm,open-meteo
2023-04-01,Tolima,temp_max,22.6,°C,open-meteo
2023-04-01,Tolima,temp_min,14.4,°C,open-meteo
2023-04-02,Antioquia,precipitacion,15.4,mm,open-meteo
2023-04-02,Antioquia,temp_max,24.5,°C,open-meteo
2023-04-02,Antioquia,temp_min,16.0,°C,open-meteo
2023-04-02,COLOMBIA,precio_interno_referencia,1882000.0,COP/carga_125kg,FNC
2023-04-02,Caldas,precipitacion,48.1,mm,open-meteo
2023-04-02,Caldas,temp_max,16.8,°C,open-meteo
2023-04-02,Caldas,temp_min,10.3,°C,open-meteo
2023-04-02,Cauca,precipitacion,1.1,mm,open-meteo
2023-04-02,Cauca,temp_max,19.2,°C,open-meteo
2023-04-02,Cauca,temp_min,14.2,°C,open-meteo
2023-04-02,Huila,precipitacion,11.5,mm,open-meteo
2023-04-02,Huila,temp_max,20.3,°C,open-meteo
2023-04-02,Huila,temp_min,14.8,°C,open-meteo
2023-04-02,Nariño,precipitacion,4.3,mm,open-meteo
2023-04-02,Nariño,temp_max,19.9,°C,open-meteo
2023-04-02,Nariño,temp_min,14.8,°C,open-meteo
2023-04-02,Quindío,precipitacion,40.7,mm,open-meteo
2023-04-02,Quindío,temp_max,19.8,°C,open-meteo
2023-04-02,Quindío,temp_min,15.5,°C,open-meteo
2023-04-02,Risaralda,precipitacion,7.0,mm,open-meteo
2023-04-02,Risaralda,temp_max,22.5,°C,open-meteo
2023-04-02,Risaralda,temp_min,15.8,°C,open-meteo
2023-04-02,Tolima,precipitacion,23.6,mm,open-meteo
2023-04-02,Tolima,temp_max,20.8,°C,open-meteo
2023-04-02,Tolima,temp_min,14.1,°C,open-meteo
2023-04-03,Antioquia,precipitacion,6.6,mm,open-meteo
2023-04-03,Antioquia,temp_max,27.0,°C,open-meteo
2023-04-03,Antioquia,temp_min,15.3,°C,open-meteo
2023-04-03,COLOMBIA,fx_usd_local,4661.509765625,COP/USD,yfinance
2023-04-03,COLOMBIA,precio_interno_referencia,1916000.0,COP/carga_125kg,FNC
2023-04-03,Caldas,precipitacion,16.1,mm,open-meteo
2023-04-03,Caldas,temp_max,19.8,°C,open-meteo
2023-04-03,Caldas,temp_min,9.8,°C,open-meteo
2023-04-03,Cauca,precipitacion,1.8,mm,open-meteo
2023-04-03,Cauca,temp_max,20.9,°C,open-meteo
2023-04-03,Cauca,temp_min,13.5,°C,open-meteo
2023-04-03,GLOBAL,precio_cafe_arabica,176.25,USc/lb,yfinance
2023-04-03,Huila,precipitacion,5.1,mm,open-meteo
2023-04-03,Huila,temp_max,24.9,°C,open-meteo
2023-04-03,Huila,temp_min,12.7,°C,open-meteo
2023-04-03,Nariño,precipitacion,11.7,mm,open-meteo
2023-04-03,Nariño,temp_max,22.9,°C,open-meteo
2023-04-03,Nariño,temp_min,14.9,°C,open-meteo
2023-04-03,Quindío,precipitacion,22.2,mm,open-meteo
2023-04-03,Quindío,temp_max,22.4,°C,open-meteo
2023-04-03,Quindío,temp_min,14.1,°C,open-meteo
2023-04-03,Risaralda,precipitacion,13.9,mm,open-meteo
2023-04-03,Risaralda,temp_max,25.5,°C,open-meteo
2023-04-03,Risaralda,temp_min,15.9,°C,open-meteo
2023-04-03,Tolima,precipitacion,24.7,mm,open-meteo
2023-04-03,Tolima,temp_max,23.7,°C,open-meteo
2023-04-03,Tolima,temp_min,13.5,°C,open-meteo
2023-04-04,Antioquia,precipitacion,9.6,mm,open-meteo
2023-04-04,Antioquia,temp_max,26.2,°C,open-meteo
2023-04-04,Antioquia,temp_min,17.4,°C,open-meteo
2023-04-04,COLOMBIA,fx_usd_local,4604.68994140625,COP/USD,yfinance
2023-04-04,COLOMBIA,precio_interno_referencia,1895000.0,COP/carga_125kg,FNC
2023-04-04,Caldas,precipitacion,6.5,mm,open-meteo
2023-04-04,Caldas,temp_max,17.5,°C,open-meteo
2023-04-04,Caldas,temp_min,10.6,°C,open-meteo
2023-04-04,Cauca,precipitacion,4.5,mm,open-meteo
2023-04-04,Cauca,temp_max,20.0,°C,open-meteo
2023-04-04,Cauca,temp_min,14.2,°C,open-meteo
2023-04-04,GLOBAL,precio_cafe_arabica,174.85000610351562,USc/lb,yfinance
2023-04-04,Huila,precipitacion,2.1,mm,open-meteo
2023-04-04,Huila,temp_max,26.5,°C,open-meteo
2023-04-04,Huila,temp_min,14.0,°C,open-meteo
2023-04-04,Nariño,precipitacion,6.5,mm,open-meteo
2023-04-04,Nariño,temp_max,20.4,°C,open-meteo
2023-04-04,Nariño,temp_min,14.4,°C,open-meteo
2023-04-04,Quindío,precipitacion,14.4,mm,open-meteo
2023-04-04,Quindío,temp_max,19.9,°C,open-meteo
2023-04-04,Quindío,temp_min,15.4,°C,open-meteo
2023-04-04,Risaralda,precipitacion,11.9,mm,open-meteo
2023-04-04,Risaralda,temp_max,21.9,°C,open-meteo
2023-04-04,Risaralda,temp_min,16.0,°C,open-meteo
2023-04-04,Tolima,precipitacion,26.1,mm,open-meteo
2023-04-04,Tolima,temp_max,22.5,°C,open-meteo
2023-04-04,Tolima,temp_min,14.6,°C,open-meteo
2023-04-05,Antioquia,precipitacion,0.6,mm,open-meteo
2023-04-05,Antioquia,temp_max,27.7,°C,open-meteo
2023-04-05,Antioquia,temp_min,15.8,°C,open-meteo
2023-04-05,COLOMBIA,fx_usd_local,4589.64990234375,COP/USD,yfinance
2023-04-05,COLOMBIA,precio_interno_referencia,1937000.0,COP/carga_125kg,FNC
2023-04-05,Caldas,precipitacion,0.5,mm,open-meteo
2023-04-05,Caldas,temp_max,20.7,°C,open-meteo
2023-04-05,Caldas,temp_min,9.6,°C,open-meteo
2023-04-05,Cauca,precipitacion,9.2,mm,open-meteo
2023-04-05,Cauca,temp_max,22.8,°C,open-meteo
2023-04-05,Cauca,temp_min,12.4,°C,open-meteo
2023-04-05,GLOBAL,precio_cafe_arabica,180.14999389648438,USc/lb,yfinance
2023-04-05,Huila,precipitacion,2.5,mm,open-meteo
2023-04-05,Huila,temp_max,25.7,°C,open-meteo
2023-04-05,Huila,temp_min,15.3,°C,open-meteo
2023-04-05,Nariño,precipitacion,6.1,mm,open-meteo
2023-04-05,Nariño,temp_max,21.0,°C,open-meteo
2023-04-05,Nariño,temp_min,13.7,°C,open-meteo
2023-04-05,Quindío,precipitacion,7.7,mm,open-meteo
2023-04-05,Quindío,temp_max,24.6,°C,open-meteo
2023-04-05,Quindío,temp_min,14.4,°C,open-meteo
2023-04-05,Risaralda,precipitacion,5.8,mm,open-meteo
2023-04-05,Risaralda,temp_max,25.4,°C,open-meteo
2023-04-05,Risaralda,temp_min,14.9,°C,open-meteo
2023-04-05,Tolima,precipitacion,5.9,mm,open-meteo
2023-04-05,Tolima,temp_max,22.2,°C,open-meteo
2023-04-05,Tolima,temp_min,14.0,°C,open-meteo
2023-04-06,Antioquia,precipitacion,6.5,mm,open-meteo
2023-04-06,Antioquia,temp_max,24.4,°C,open-meteo
2023-04-06,Antioquia,temp_min,17.3,°C,open-meteo
2023-04-06,COLOMBIA,fx_usd_local,4583.25,COP/USD,yfinance
2023-04-06,COLOMBIA,precio_interno_referencia,1963000.0,COP/carga_125kg,FNC
2023-04-06,Caldas,precipitacion,6.8,mm,open-meteo
2023-04-06,Caldas,temp_max,16.7,°C,open-meteo
2023-04-06,Caldas,temp_min,11.0,°C,open-meteo
2023-04-06,Cauca,precipitacion,37.0,mm,open-meteo
2023-04-06,Cauca,temp_max,20.8,°C,open-meteo
2023-04-06,Cauca,temp_min,14.9,°C,open-meteo
2023-04-06,GLOBAL,precio_cafe_arabica,183.60000610351562,USc/lb,yfinance
2023-04-06,Huila,precipitacion,9.5,mm,open-meteo
2023-04-06,Huila,temp_max,24.5,°C,open-meteo
2023-04-06,Huila,temp_min,15.4,°C,open-meteo
2023-04-06,Nariño,precipitacion,41.1,mm,open-meteo
2023-04-06,Nariño,temp_max,20.0,°C,open-meteo
2023-04-06,Nariño,temp_min,14.9,°C,open-meteo
2023-04-06,Quindío,precipitacion,7.5,mm,open-meteo
2023-04-06,Quindío,temp_max,19.9,°C,open-meteo
2023-04-06,Quindío,temp_min,14.9,°C,open-meteo
2023-04-06,Risaralda,precipitacion,20.3,mm,open-meteo
2023-04-06,Risaralda,temp_max,20.5,°C,open-meteo
2023-04-06,Risaralda,temp_min,15.8,°C,open-meteo
2023-04-06,Tolima,precipitacion,10.4,mm,open-meteo
2023-04-06,Tolima,temp_max,21.6,°C,open-meteo
2023-04-06,Tolima,temp_min,13.1,°C,open-meteo
2023-04-07,Antioquia,precipitacion,23.0,mm,open-meteo
2023-04-07,Antioquia,temp_max,25.0,°C,open-meteo
2023-04-07,Antioquia,temp_min,16.7,°C,open-meteo
2023-04-07,COLOMBIA,fx_usd_local,4575.35986328125,COP/USD,yfinance
2023-04-07,COLOMBIA,precio_interno_referencia,1963000.0,COP/carga_125kg,FNC
2023-04-07,Caldas,precipitacion,2.7,mm,open-meteo
2023-04-07,Caldas,temp_max,18.4,°C,open-meteo
2023-04-07,Caldas,temp_min,9.6,°C,open-meteo
2023-04-07,Cauca,precipitacion,14.7,mm,open-meteo
2023-04-07,Cauca,temp_max,21.2,°C,open-meteo
2023-04-07,Cauca,temp_min,14.3,°C,open-meteo
2023-04-07,Huila,precipitacion,11.1,mm,open-meteo
2023-04-07,Huila,temp_max,24.9,°C,open-meteo
2023-04-07,Huila,temp_min,16.1,°C,open-meteo
2023-04-07,Nariño,precipitacion,12.4,mm,open-meteo
2023-04-07,Nariño,temp_max,21.1,°C,open-meteo
2023-04-07,Nariño,temp_min,14.4,°C,open-meteo
2023-04-07,Quindío,precipitacion,13.9,mm,open-meteo
2023-04-07,Quindío,temp_max,22.6,°C,open-meteo
2023-04-07,Quindío,temp_min,14.4,°C,open-meteo
2023-04-07,Risaralda,precipitacion,4.9,mm,open-meteo
2023-04-07,Risaralda,temp_max,22.6,°C,open-meteo
2023-04-07,Risaralda,temp_min,14.9,°C,open-meteo
2023-04-07,Tolima,precipitacion,16.2,mm,open-meteo
2023-04-07,Tolima,temp_max,19.7,°C,open-meteo
2023-04-07,Tolima,temp_min,15.2,°C,open-meteo
2023-04-08,Antioquia,precipitacion,4.5,mm,open-meteo
2023-04-08,Antioquia,temp_max,26.0,°C,open-meteo
2023-04-08,Antioquia,temp_min,15.5,°C,open-meteo
2023-04-08,COLOMBIA,precio_interno_referencia,1963000.0,COP/carga_125kg,FNC
2023-04-08,Caldas,precipitacion,0.6,mm,open-meteo
2023-04-08,Caldas,temp_max,20.5,°C,open-meteo
2023-04-08,Caldas,temp_min,10.7,°C,open-meteo
2023-04-08,Cauca,precipitacion,3.1,mm,open-meteo
2023-04-08,Cauca,temp_max,22.5,°C,open-meteo
2023-04-08,Cauca,temp_min,14.1,°C,open-meteo
2023-04-08,Huila,precipitacion,11.4,mm,open-meteo
2023-04-08,Huila,temp_max,22.2,°C,open-meteo
2023-04-08,Huila,temp_min,14.4,°C,open-meteo
2023-04-08,Nariño,precipitacion,6.7,mm,open-meteo
2023-04-08,Nariño,temp_max,21.7,°C,open-meteo
2023-04-08,Nariño,temp_min,14.4,°C,open-meteo
2023-04-08,Quindío,precipitacion,6.8,mm,open-meteo
2023-04-08,Quindío,temp_max,23.5,°C,open-meteo
2023-04-08,Quindío,temp_min,14.4,°C,open-meteo
2023-04-08,Risaralda,precipitacion,4.0,mm,open-meteo
2023-04-08,Risaralda,temp_max,24.8,°C,open-meteo
2023-04-08,Risaralda,temp_min,15.1,°C,open-meteo
2023-04-08,Tolima,precipitacion,7.5,mm,open-meteo
2023-04-08,Tolima,temp_max,20.8,°C,open-meteo
2023-04-08,Tolima,temp_min,15.7,°C,open-meteo
2023-04-09,Antioquia,precipitacion,6.0,mm,open-meteo
2023-04-09,Antioquia,temp_max,27.1,°C,open-meteo
2023-04-09,Antioquia,temp_min,15.0,°C,open-meteo
2023-04-09,COLOMBIA,precio_interno_referencia,1963000.0,COP/carga_125kg,FNC
2023-04-09,Caldas,precipitacion,1.9,mm,open-meteo
2023-04-09,Caldas,temp_max,21.3,°C,open-meteo
2023-04-09,Caldas,temp_min,11.1,°C,open-meteo
2023-04-09,Cauca,precipitacion,1.2,mm,open-meteo
2023-04-09,Cauca,temp_max,22.1,°C,open-meteo
2023-04-09,Cauca,temp_min,11.4,°C,open-meteo
2023-04-09,Huila,precipitacion,0.6,mm,open-meteo
2023-04-09,Huila,temp_max,23.9,°C,open-meteo
2023-04-09,Huila,temp_min,13.1,°C,open-meteo
2023-04-09,Nariño,precipitacion,10.5,mm,open-meteo
2023-04-09,Nariño,temp_max,24.0,°C,open-meteo
2023-04-09,Nariño,temp_min,12.2,°C,open-meteo
2023-04-09,Quindío,precipitacion,22.7,mm,open-meteo
2023-04-09,Quindío,temp_max,23.3,°C,open-meteo
2023-04-09,Quindío,temp_min,14.9,°C,open-meteo
2023-04-09,Risaralda,precipitacion,4.6,mm,open-meteo
2023-04-09,Risaralda,temp_max,25.5,°C,open-meteo
2023-04-09,Risaralda,temp_min,15.1,°C,open-meteo
2023-04-09,Tolima,precipitacion,2.5,mm,open-meteo
2023-04-09,Tolima,temp_max,21.2,°C,open-meteo
2023-04-09,Tolima,temp_min,14.7,°C,open-meteo
2023-04-10,Antioquia,precipitacion,12.5,mm,open-meteo
2023-04-10,Antioquia,temp_max,25.4,°C,open-meteo
2023-04-10,Antioquia,temp_min,16.7,°C,open-meteo
2023-04-10,COLOMBIA,fx_usd_local,4569.22021484375,COP/USD,yfinance
2023-04-10,COLOMBIA,precio_interno_referencia,1945000.0,COP/carga_125kg,FNC
2023-04-10,Caldas,precipitacion,6.1,mm,open-meteo
2023-04-10,Caldas,temp_max,19.0,°C,open-meteo
2023-04-10,Caldas,temp_min,12.0,°C,open-meteo
2023-04-10,Cauca,precipitacion,1.5,mm,open-meteo
2023-04-10,Cauca,temp_max,19.7,°C,open-meteo
2023-04-10,Cauca,temp_min,13.2,°C,open-meteo
2023-04-10,GLOBAL,precio_cafe_arabica,182.60000610351562,USc/lb,yfinance
2023-04-10,Huila,precipitacion,2.4,mm,open-meteo
2023-04-10,Huila,temp_max,24.1,°C,open-meteo
2023-04-10,Huila,temp_min,13.2,°C,open-meteo
2023-04-10,Nariño,precipitacion,20.6,mm,open-meteo
2023-04-10,Nariño,temp_max,22.1,°C,open-meteo
2023-04-10,Nariño,temp_min,14.1,°C,open-meteo
2023-04-10,Quindío,precipitacion,29.3,mm,open-meteo
2023-04-10,Quindío,temp_max,22.0,°C,open-meteo
2023-04-10,Quindío,temp_min,14.9,°C,open-meteo
2023-04-10,Risaralda,precipitacion,7.4,mm,open-meteo
2023-04-10,Risaralda,temp_max,24.4,°C,open-meteo
2023-04-10,Risaralda,temp_min,15.6,°C,open-meteo
2023-04-10,Tolima,precipitacion,12.2,mm,open-meteo
2023-04-10,Tolima,temp_max,21.3,°C,open-meteo
2023-04-10,Tolima,temp_min,13.7,°C,open-meteo
2023-04-11,Antioquia,precipitacion,14.2,mm,open-meteo
2023-04-11,Antioquia,temp_max,25.7,°C,open-meteo
2023-04-11,Antioquia,temp_min,15.8,°C,open-meteo
2023-04-11,COLOMBIA,fx_usd_local,4557.5,COP/USD,yfinance
2023-04-11,COLOMBIA,precio_interno_referencia,1994000.0,COP/carga_125kg,FNC
2023-04-11,Caldas,precipitacion,10.3,mm,open-meteo
2023-04-11,Caldas,temp_max,18.9,°C,open-meteo
2023-04-11,Caldas,temp_min,11.4,°C,open-meteo
2023-04-11,Cauca,precipitacion,0.9,mm,open-meteo
2023-04-11,Cauca,temp_max,20.3,°C,open-meteo
2023-04-11,Cauca,temp_min,12.6,°C,open-meteo
2023-04-11,GLOBAL,precio_cafe_arabica,190.5,USc/lb,yfinance
2023-04-11,Huila,precipitacion,2.5,mm,open-meteo
2023-04-11,Huila,temp_max,24.5,°C,open-meteo
2023-04-11,Huila,temp_min,13.4,°C,open-meteo
2023-04-11,Nariño,precipitacion,2.7,mm,open-meteo
2023-04-11,Nariño,temp_max,20.9,°C,open-meteo
2023-04-11,Nariño,temp_min,14.2,°C,open-meteo
2023-04-11,Quindío,precipitacion,23.5,mm,open-meteo
2023-04-11,Quindío,temp_max,21.6,°C,open-meteo
2023-04-11,Quindío,temp_min,15.4,°C,open-meteo
2023-04-11,Risaralda,precipitacion,6.0,mm,open-meteo
2023-04-11,Risaralda,temp_max,24.2,°C,open-meteo
2023-04-11,Risaralda,temp_min,14.9,°C,open-meteo
2023-04-11,Tolima,precipitacion,24.1,mm,open-meteo
2023-04-11,Tolima,temp_max,22.1,°C,open-meteo
2023-04-11,Tolima,temp_min,13.3,°C,open-meteo
2023-04-12,Antioquia,precipitacion,4.0,mm,open-meteo
2023-04-12,Antioquia,temp_max,25.7,°C,open-meteo
